objectid,parentid,group_count,title,title-enhanced,creator,date,year,subject,description,county,location,latitude,longitude,filename,display_template,object_full,object_location,image_small,image_thumb
sanborn-maladcity-1892-001,maladcity-1892,2,Sanborn Fire Insurance Map from Maladcity,,Sanborn Map Company,1892,1892,,,Oneida,Malad City,,,sanborn-maladcity-1892-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-maladcity-1892-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-maladcity-1892-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-maladcity-1892-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-maladcity-1892-001_th.jpg
sanborn-maladcity-1892-002,maladcity-1892,2,Sanborn Fire Insurance Map from Maladcity,,Sanborn Map Company,1892,1892,,,Oneida,Malad City,,,sanborn-maladcity-1892-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-maladcity-1892-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-maladcity-1892-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-maladcity-1892-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-maladcity-1892-002_th.jpg
sanborn-meridian-1907-001,,1,Sanborn Fire Insurance Map from Meridian,"Sanborn Fire Insurance Map from Meridian, Ada County, Idaho, 1907 [1]",Sanborn Map Company,1907-10,1907,dwelling; agricultural implements; hotel; vacant; paints; lumber shed; office; lime; methodist episcopal church; school house; bank; doctors office; notions and candy; restaurant; black smith; storage; drugs and post office; harness; coal; milly; hardware; meat; barber; durgs; general store; saloon; grocery; oils and paints; agricultural implements and wagons; shed; notions; public school; wagon shed; livery and feed,dwelling; agricultural implements; hotel; vacant; paints; lumber shed; office; lime; methodist episcopal church; school house; bank; doctors office; notions and candy; restaurant; black smith; storage; drugs and post office; harness; coal; milly; hardware; meat; barber; durgs; general store; saloon; grocery; oils and paints; agricultural implements and wagons; shed; notions; public school; wagon shed; livery and feed,Ada,Meridian,43.611044,-116.390901,sanborn-meridian-1907-001.jpg,sanborn-map,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-meridian-1907-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-meridian-1907-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-meridian-1907-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-meridian-1907-001_th.jpg
meridian-1912,,,Sanborn Fire Insurance Map from Meridian,,Sanborn Map Company,1912-02,1912,,,Ada,Meridian,43.61369828,-116.3989993,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-meridian-1912-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-meridian-1912-001_th.jpg
sanborn-meridian-1912-001,meridian-1912,2,Sanborn Fire Insurance Map from Meridian,"Sanborn Fire Insurance Map from Meridian, Ada County, Idaho, 1912 [1]",Sanborn Map Company,1912-02,1912,dwelling; doctors office; bank; hotel; harness; general store; candies and post office; jeweler; drugs and grocery; restaurant; coal; storage; black smith; vacant; tailor; office; harness; drugs; barber; meat; billiards; grain storage; hardware and implements; implements storage; lumber shed; paints; sash and door storage; methodist episcopal church; grain storage; light and power company; packing shed; coal shed; hardware storage; cellar; mill,dwelling; doctors office; bank; hotel; harness; general store; candies and post office; jeweler; drugs and grocery; restaurant; coal; storage; black smith; vacant; tailor; office; harness; drugs; barber; meat; billiards; grain storage; hardware and implements; implements storage; lumber shed; paints; sash and door storage; methodist episcopal church; grain storage; light and power company; packing shed; coal shed; hardware storage; cellar; mill,Ada,Meridian,43.611009,-116.389471,sanborn-meridian-1912-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-meridian-1912-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-meridian-1912-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-meridian-1912-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-meridian-1912-001_th.jpg
sanborn-meridian-1912-002,meridian-1912,2,Sanborn Fire Insurance Map from Meridian,"Sanborn Fire Insurance Map from Meridian, Ada County, Idaho, 1912 [2]",Sanborn Map Company,1912-02,1912,dwelling; furniture; methodist episcopal church; printing; pumping station; hardware; paints and oils; agricultural implements; shed; black smith; christian church; carpenter; notions; hall; vacant; grain storage; grain and elevator company; livery and feed,dwelling; furniture; methodist episcopal church; printing; pumping station; hardware; paints and oils; agricultural implements; shed; black smith; christian church; carpenter; notions; hall; vacant; grain storage; grain and elevator company; livery and feed,Ada,Meridian,43.61052,-116.393591,sanborn-meridian-1912-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-meridian-1912-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-meridian-1912-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-meridian-1912-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-meridian-1912-002_th.jpg
meridian-1923,,,Sanborn Fire Insurance Map from Meridian,,Sanborn Map Company,1923-02,1923,,,Ada,Meridian,43.61369828,-116.3989993,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-meridian-1923-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-meridian-1923-001_th.jpg
sanborn-meridian-1923-001,meridian-1923,7,Sanborn Fire Insurance Map from Meridian,"Sanborn Fire Insurance Map from Meridian, Ada County, Idaho, 1923 [1]",Sanborn Map Company,1923-02,1923,dwelling; auto; high school;,dwelling; auto; high school;,Ada,Meridian,43.614268,-116.391558,sanborn-meridian-1923-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-meridian-1923-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-meridian-1923-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-meridian-1923-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-meridian-1923-001_th.jpg
sanborn-meridian-1923-002,meridian-1923,7,Sanborn Fire Insurance Map from Meridian,"Sanborn Fire Insurance Map from Meridian, Ada County, Idaho, 1923 [2]",Sanborn Map Company,1923-02,1923,dwelling; auto; office; transformer; hen house;,dwelling; auto; office; transformer; hen house;,Ada,Meridian,43.611052,-116.396531,sanborn-meridian-1923-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-meridian-1923-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-meridian-1923-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-meridian-1923-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-meridian-1923-002_th.jpg
sanborn-meridian-1923-003,meridian-1923,7,Sanborn Fire Insurance Map from Meridian,"Sanborn Fire Insurance Map from Meridian, Ada County, Idaho, 1923 [3]",Sanborn Map Company,1923-02,1923,dwelling; auto; nazarene church; grocery; auto repairing; garage; printing; shed; depot; christian church; grammar school;,dwelling; auto; nazarene church; grocery; auto repairing; garage; printing; shed; depot; christian church; grammar school;,Ada,Meridian,43.612416,-116.392553,sanborn-meridian-1923-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-meridian-1923-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-meridian-1923-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-meridian-1923-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-meridian-1923-003_th.jpg
sanborn-meridian-1923-004,meridian-1923,7,Sanborn Fire Insurance Map from Meridian,"Sanborn Fire Insurance Map from Meridian, Ada County, Idaho, 1923 [4]",Sanborn Map Company,1923-02,1923,hen house; dwelling; auto; auto repairing; shed; corral; methodist episcopal church,hen house; dwelling; auto; auto repairing; shed; corral; methodist episcopal church,Ada,Meridian,43.612459,-116.387926,sanborn-meridian-1923-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-meridian-1923-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-meridian-1923-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-meridian-1923-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-meridian-1923-004_th.jpg
sanborn-meridian-1923-005,meridian-1923,7,Sanborn Fire Insurance Map from Meridian,"Sanborn Fire Insurance Map from Meridian, Ada County, Idaho, 1923 [5]",Sanborn Map Company,1923-02,1923,grocery; crockery; restaurant; black smith; storage; shed; vacant; office; bank; bakery and confectionary; bake house; post office; undertaker; flour and feed storage; auto sales; harness shop and cobbler; druges; moving pictures; board and lodging; coal; plumbing; feed and grist mill; meat and grocery; garage; oils and paints; plumbing station; auto; poultry dressing; carpenter; wagon shed; freight house; seed and feed warehouse; packing and warehouse; hen house; grain elevator; milly; workshop and storage; out house; fruit packing and warehouse;,grocery; crockery; restaurant; black smith; storage; shed; vacant; office; bank; bakery and confectionary; bake house; post office; undertaker; flour and feed storage; auto sales; harness shop and cobbler; druges; moving pictures; board and lodging; coal; plumbing; feed and grist mill; meat and grocery; garage; oils and paints; plumbing station; auto; poultry dressing; carpenter; wagon shed; freight house; seed and feed warehouse; packing and warehouse; hen house; grain elevator; milly; workshop and storage; out house; fruit packing and warehouse;,Ada,Meridian,43.60958,-116.392506,sanborn-meridian-1923-005.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-meridian-1923-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-meridian-1923-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-meridian-1923-005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-meridian-1923-005_th.jpg
sanborn-meridian-1923-006,meridian-1923,7,Sanborn Fire Insurance Map from Meridian,"Sanborn Fire Insurance Map from Meridian, Ada County, Idaho, 1923 [6]",Sanborn Map Company,1923-02,1923,dwelling; feed mill; coal; auto; feed shed; fruit packing house; cellar; fruit packing and warehouse; coal house; oil house; lodging and dwelling; coal; auto and storage; second hand store; lodge and dance hall; carpenter; vacant; fruit packing and storage; depot,dwelling; feed mill; coal; auto; feed shed; fruit packing house; cellar; fruit packing and warehouse; coal house; oil house; lodging and dwelling; coal; auto and storage; second hand store; lodge and dance hall; carpenter; vacant; fruit packing and storage; depot,Ada,Meridian,43.609551,-116.387629,sanborn-meridian-1923-006.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-meridian-1923-006.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-meridian-1923-006.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-meridian-1923-006_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-meridian-1923-006_th.jpg
sanborn-meridian-1923-007,meridian-1923,7,Sanborn Fire Insurance Map from Meridian,"Sanborn Fire Insurance Map from Meridian, Ada County, Idaho, 1923 [7]",Sanborn Map Company,1923-02,1923,dwelling; shed; auto; hay; hen house; corral; rabbits; cellar; storage and work shop;,dwelling; shed; auto; hay; hen house; corral; rabbits; cellar; storage and work shop;,Ada,Meridian,43.606533,-116.390921,sanborn-meridian-1923-007.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-meridian-1923-007.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-meridian-1923-007.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-meridian-1923-007_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-meridian-1923-007_th.jpg
midvale-1911,,,Sanborn Fire Insurance Map from Midvale,,Sanborn Map Company,1911-05,1911,,,Washington,Midvale,44.47096352,-116.7341055,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-midvale-1911-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-midvale-1911-001_th.jpg
sanborn-midvale-1911-001,midvale-1911,2,Sanborn Fire Insurance Map from Midvale,"Sanborn Fire Insurance Map from Midvale, Washington County, Idaho, 1922 [1]",Sanborn Map Company,1911-05,1911,dwelling; church of christ; ice house; drugs; milly; bowling alley; billiards; office; printing; grocery; black smith; hardware; hardwar ware house; shed; jail; general store; post office; grocery warehouse; bank; meat; furniture; public hall; shed; livery; mercantile; agricultural implements; wool; grain; general merchandise ware house; grain and flour warehouse; coal; hotel; dining room; laundry; carpenter; black smith;,dwelling; church of christ; ice house; drugs; milly; bowling alley; billiards; office; printing; grocery; black smith; hardware; hardwar ware house; shed; jail; general store; post office; grocery warehouse; bank; meat; furniture; public hall; shed; livery; mercantile; agricultural implements; wool; grain; general merchandise ware house; grain and flour warehouse; coal; hotel; dining room; laundry; carpenter; black smith;,Washington,Midvale,44.471477,-116.734461,sanborn-midvale-1911-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-midvale-1911-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-midvale-1911-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-midvale-1911-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-midvale-1911-001_th.jpg
sanborn-midvale-1911-002,midvale-1911,2,Sanborn Fire Insurance Map from Midvale,"Sanborn Fire Insurance Map from Midvale, Washington County, Idaho, 1922 [2]",Sanborn Map Company,1911-05,1911,dwelling; baptist church; lime house; ware house; office; lumber shed; flour mill; ice house; creamery;,dwelling; baptist church; lime house; ware house; office; lumber shed; flour mill; ice house; creamery;,Washington,Midvale,44.472116,-116.729719,sanborn-midvale-1911-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-midvale-1911-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-midvale-1911-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-midvale-1911-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-midvale-1911-002_th.jpg
montpelier-1892,,,Sanborn Fire Insurance Map from Montpelier,,Sanborn Map Company,1892,1892,,,Bear Lake,Montpelier,42.32358912,-111.3054239,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-montpelier-1892-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-montpelier-1892-001_th.jpg
sanborn-montpelier-1892-001,montpelier-1892,4,Sanborn Fire Insurance Map from Montpelier,,Sanborn Map Company,1892,1892,,,Bear Lake,Montpelier,,,sanborn-montpelier-1892-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-montpelier-1892-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-montpelier-1892-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-montpelier-1892-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-montpelier-1892-001_th.jpg
sanborn-montpelier-1892-002,montpelier-1892,4,Sanborn Fire Insurance Map from Montpelier,,Sanborn Map Company,1892,1892,,,Bear Lake,Montpelier,,,sanborn-montpelier-1892-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-montpelier-1892-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-montpelier-1892-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-montpelier-1892-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-montpelier-1892-002_th.jpg
sanborn-montpelier-1892-003,montpelier-1892,4,Sanborn Fire Insurance Map from Montpelier,,Sanborn Map Company,1892,1892,,,Bear Lake,Montpelier,,,sanborn-montpelier-1892-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-montpelier-1892-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-montpelier-1892-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-montpelier-1892-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-montpelier-1892-003_th.jpg
sanborn-montpelier-1892-004,montpelier-1892,4,Sanborn Fire Insurance Map from Montpelier,,Sanborn Map Company,1892,1892,,,Bear Lake,Montpelier,,,sanborn-montpelier-1892-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-montpelier-1892-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-montpelier-1892-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-montpelier-1892-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-montpelier-1892-004_th.jpg
moscow-1888,,,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1888,1888,,,Latah,Moscow,46.73171295,-116.9979656,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1888-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1888-001_th.jpg
sanborn-moscow-1888-001,moscow-1888,2,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1888,1888,,,Latah,Moscow,,,sanborn-moscow-1888-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1888-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1888-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1888-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1888-001_th.jpg
sanborn-moscow-1888-002,moscow-1888,2,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1888,1888,,,Latah,Moscow,,,sanborn-moscow-1888-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1888-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1888-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1888-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1888-002_th.jpg
moscow-1889,,,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1889,1889,,,Latah,Moscow,46.73171295,-116.9979656,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1889-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1889-001_th.jpg
sanborn-moscow-1889-001,moscow-1889,2,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1889,1889,,,Latah,Moscow,,,sanborn-moscow-1889-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1889-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1889-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1889-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1889-001_th.jpg
sanborn-moscow-1889-002,moscow-1889,2,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1889,1889,,,Latah,Moscow,,,sanborn-moscow-1889-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1889-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1889-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1889-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1889-002_th.jpg
moscow-1891,,,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1891,1891,,,Latah,Moscow,46.73171295,-116.9979656,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1891-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1891-001_th.jpg
sanborn-moscow-1891-001,moscow-1891,4,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1891,1891,,,Latah,Moscow,,,sanborn-moscow-1891-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1891-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1891-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1891-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1891-001_th.jpg
sanborn-moscow-1891-002,moscow-1891,4,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1891,1891,,,Latah,Moscow,,,sanborn-moscow-1891-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1891-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1891-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1891-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1891-002_th.jpg
sanborn-moscow-1891-003,moscow-1891,4,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1891,1891,,,Latah,Moscow,,,sanborn-moscow-1891-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1891-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1891-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1891-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1891-003_th.jpg
sanborn-moscow-1891-004,moscow-1891,4,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1891,1891,,,Latah,Moscow,,,sanborn-moscow-1891-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1891-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1891-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1891-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1891-004_th.jpg
moscow-1893,,,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1893,1893,,,Latah,Moscow,46.73171295,-116.9979656,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1893-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1893-001_th.jpg
sanborn-moscow-1893-001,moscow-1893,8,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1893,1893,,,Latah,Moscow,,,sanborn-moscow-1893-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1893-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1893-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1893-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1893-001_th.jpg
sanborn-moscow-1893-002,moscow-1893,8,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1893,1893,,,Latah,Moscow,,,sanborn-moscow-1893-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1893-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1893-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1893-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1893-002_th.jpg
sanborn-moscow-1893-003,moscow-1893,8,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1893,1893,,,Latah,Moscow,,,sanborn-moscow-1893-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1893-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1893-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1893-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1893-003_th.jpg
sanborn-moscow-1893-004,moscow-1893,8,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1893,1893,,,Latah,Moscow,,,sanborn-moscow-1893-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1893-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1893-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1893-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1893-004_th.jpg
sanborn-moscow-1893-005,moscow-1893,8,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1893,1893,,,Latah,Moscow,,,sanborn-moscow-1893-005.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1893-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1893-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1893-005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1893-005_th.jpg
sanborn-moscow-1893-006,moscow-1893,8,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1893,1893,,,Latah,Moscow,,,sanborn-moscow-1893-006.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1893-006.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1893-006.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1893-006_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1893-006_th.jpg
sanborn-moscow-1893-007,moscow-1893,8,Sanborn Fire Insurance Map from Moscow,,Sanborn Map Company,1893,1893,,,Latah,Moscow,,,sanborn-moscow-1893-007.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-moscow-1893-007.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-moscow-1893-007.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-moscow-1893-007_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-moscow-1893-007_th.jpg
